INFO 2021-08-26 09:01:34,012 run_with_reloader 612 Watching for file changes with StatReloader
INFO 2021-08-26 17:34:32,833 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 17:34:32,851 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 17:35:20,950 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-26 17:35:20,985 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 17:41:51,888 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 17:41:51,912 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 17:42:18,142 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 17:42:18,181 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 17:42:24,762 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-26 17:42:24,824 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 17:43:58,926 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 17:43:58,978 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 17:49:50,637 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 17:49:50,649 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 17:50:16,736 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 17:50:16,779 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 18:06:34,665 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 18:06:34,668 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 18:15:06,390 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 18:15:06,398 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 18:16:09,427 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 18:16:09,436 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 18:23:19,776 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-26 18:23:19,806 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 22:07:18,917 Watching for file changes with StatReloader
INFO 2021-08-26 22:19:48,666 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 22:19:48,667 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 22:19:49,696 "GET /upload/token/chuangbiying-saas-video HTTP/1.1" 200 172
INFO 2021-08-26 22:19:49,751 "GET /queryVideoGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 103
INFO 2021-08-26 22:20:13,855 "POST /uploadVideo/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 13
INFO 2021-08-26 22:26:14,614 "GET /upload/token/chuangbiying-saas-video HTTP/1.1" 200 172
INFO 2021-08-26 22:26:14,650 "GET /queryVideoGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 103
INFO 2021-08-26 22:27:26,095 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 22:27:26,099 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 22:27:27,041 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-26 22:27:27,057 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 22:27:30,001 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 22:27:30,042 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 22:27:30,740 "GET /upload/token/chuangbiying-saas-video HTTP/1.1" 200 172
INFO 2021-08-26 22:27:30,755 "GET /queryVideoGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 103
INFO 2021-08-26 22:27:46,197 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 22:27:46,217 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 22:27:47,119 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-26 22:27:47,135 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 22:28:20,070 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 22:28:20,073 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 22:28:20,827 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-26 22:28:20,858 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-26 22:43:22,551 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-26 22:43:22,581 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 00:18:01,344 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-27 00:18:01,369 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 00:20:27,835 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-27 00:20:27,886 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 00:26:32,869 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-27 00:26:32,914 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 00:27:41,921 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-27 00:27:41,957 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 00:27:44,181 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-27 00:27:44,195 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 01:00:51,155 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-27 01:00:51,157 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 01:00:52,021 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-27 01:00:52,049 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 01:01:34,999 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 01:01:35,012 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
INFO 2021-08-27 01:01:35,760 "GET /upload/token/chuangbiying-saas-image HTTP/1.1" 200 172
INFO 2021-08-27 01:01:35,828 "GET /queryImageGroup/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 232
INFO 2021-08-27 01:12:13,246 "GET /queryImage/24849d71b8fca0c378e31858945dcf06 HTTP/1.1" 200 4224
